#{"t_start": 1761635711.127257, "env_id": "None"}
r,l,t
1982.002162,200,366.428697
1922.692813,200,366.557624
2009.180382,200,367.97128
1974.171547,200,368.155504
1969.007579,200,368.302818
1959.76227,200,368.44131
1887.483174,200,368.574592
1998.846703,200,368.700752
2018.556398,200,368.827809
1948.732464,200,368.953127
2019.302719,200,369.077555
2002.985563,200,369.202099
2013.19041,200,370.465003
1955.837492,200,370.633417
1992.89539,200,370.786292
2047.669999,200,370.923417
2032.52664,200,371.058186
2005.600466,200,371.191278
2007.474321,200,371.321255
2004.107991,200,371.449213
1943.379418,200,371.572306
2031.235282,200,371.698494
1956.516662,200,371.822498
1971.106032,200,373.330276
1985.802312,200,373.493973
2037.401384,200,373.634975
1964.319948,200,373.770478
2036.015946,200,373.897092
2020.515049,200,374.023606
1975.002595,200,374.156312
1976.568969,200,374.290706
1998.841076,200,374.424558
2001.85219,200,374.559838
1953.969957,200,375.823159
1986.414352,200,375.983897
1971.57045,200,376.122482
1965.996266,200,376.255
2019.647116,200,376.385287
1991.852846,200,376.507998
2024.196649,200,376.631983
1994.969674,200,377.418653
2000.74844,200,377.545434
1991.74316,200,377.676318
1994.160285,200,379.109956
1985.471881,200,379.274282
2007.488444,200,379.418927
1980.507249,200,379.55427
2004.185153,200,379.682444
1979.915149,200,379.808781
2015.355428,200,379.935578
1997.392761,200,380.058426
1985.739595,200,380.184334
2044.409624,200,380.30723
2018.889861,200,381.507054
1998.636102,200,381.684259
2013.799965,200,381.8378
2013.115048,200,381.97473
1969.442188,200,382.10609
2006.710781,200,382.23027
2013.504021,200,382.354866
2027.933388,200,382.479745
1999.040079,200,382.605027
2014.072134,200,382.729481
1993.218693,200,382.859753
1993.999181,200,384.405731
1942.876878,200,384.554291
2030.143291,200,384.69067
1996.391902,200,384.81952
1946.566568,200,384.949266
1984.097832,200,385.075199
1993.256068,200,385.204664
1967.519027,200,385.327318
1982.270694,200,385.451095
1984.005762,200,385.574877
2024.213006,200,386.786592
1938.444867,200,386.946786
2044.242485,200,387.078605
2019.199478,200,387.207345
2032.962528,200,387.334477
2011.004482,200,387.462006
2006.746299,200,387.590151
2013.675059,200,387.713825
2035.430739,200,387.840741
2035.254344,200,387.965778
2049.452056,200,389.355423
2033.130304,200,389.523672
1974.021167,200,389.663077
1999.154311,200,389.798885
2008.029948,200,389.931021
2013.147968,200,390.061241
2015.38666,200,390.684739
1988.747449,200,390.815109
1971.861991,200,390.94551
2008.31867,200,391.072208
1992.702252,200,392.318433
1994.034096,200,392.497551
